21945: 69230,60977,34854,23764,14787,43321,13826,48345,33588,28638
25044: 2220,77616,908,947,84,2950,3186,46875,45395,28546
11099: 97,302,29,17,654,616,58,4235,27906,27885
17297: 7471,17,239,302,654,616,58,29,12115,1030
27627: 1970,7285,48456,29830,6250,3473,26937,32697,28446,18158
253: 48031,14229,6878,20600,34491,52083,24244,6191,31154,14396
3352: 65,17,654,302,616,58,16290,41108,15666,41636
8517: 57092,25041,4015,10597,12103,49707,15886,3030,38998,3287
11616: 3231,14857,17,302,47872,2969,51687,16275,31140,4811
22979: 2292,18239,11671,686,3854,4870,9204,36112,17249,44629
1803: 709,508,32,17,302,654,616,58,6763,41407
3353: 17,4857,51369,50295,17612,9823,48992,37040,46229,13419
19881: 98550,55792,426,101255,26634,13777,48290,49523,14937,6398
50871: 37436,168,984,719,661,5480,40015,45592,40705,48118
21947: 289,101,302,654,616,29,1404,47801,34792,16359
27112: 1136,709,3088,17,76,34377,50010,31556,37531,6175
35893: 709,10149,33420,25148,1749,19413,6327,34723,13770,39768
8002: 2028,441,41571,40648,31735,1549,25378,18094,25953,37119
22464: 61298,45,4173,17,302,654,616,5963,1566,10970
30212: 67498,26332,47514,51613,7662,24484,21128,31198,31055,35728
1288: 67016,1017,50815,38592,48712,27346,46202,2860,24040,35039
37443: 3915,3864,17,76,14473,26609,1600,40622,16637,49114
41575: 9417,1147,17,564,9786,46064,5701,3051,18186,19850
14717: 780,13610,17838,13628,13004,19834,16758,40650,23697,34108
19882: 785,302,84,43255,34849,38132,43318,27204,37565,44512
22465: 226,21102,17902,11505,50005,6447,12919,18740,36200,30519
23498: 33012,3653,39732,45264,14608,41856,24187,51038,9170,46986
28663: 678,17,302,616,542,58,654,155,24171,10586
9553: 16056,122169,108638,546,2254,1205,111574,7240,37244,16278
773: 28635,17,12324,32664,41094,8954,12117,46286,32822,16476
18334: 866,39412,48018,33956,34266,13786,13991,29762,5065,29082
51390: 669,47789,45746,8378,22013,10715,48284,18590,22292,42450
52423: 22906,24357,12437,16505,17490,29975,49675,48918,18779,36124
257: 354,65,296,709,289,17,84,542,13124,39917
7488: 116,10279,1719,49219,302,616,58,84,17692,10236
14719: 239,302,58,84,29,650,354,36333,23261,9412
15752: 354,1102,302,654,8,29,50002,9393,44812,15896
22983: 29,3234,17,654,58,616,6103,46330,41667,8198
774: 65,1245,116,521,4669,302,17,39117,23035,33500
16269: 75345,17,302,654,616,58,76,20524,25993,23505
34347: 16299,50090,60217,26884,36358,39983,6234,40387,45461,17365
35380: 861,591,17,302,58,29,84,21859,37927,22305
7489: 7612,24032,85656,50463,98736,39860,68947,41064,77905,24839
37446: 63048,7195,46037,33895,35081,32440,34204,9973,26864,17975
18852: 18877,26312,26567,36818,48934,37056,29759,44611,14034,3174
20918: 1140,17,654,302,616,58,29,35394,45328,13384
27116: 10849,38439,9472,18395,49668,48374,28977,32966,51374,23141
775: 559,13070,8683,58,1102,518,15,354,5572,52094
11105: 559,952,2789,302,654,354,622,23498,47319,48287
2325: 61,302,654,84,28133,8666,35892,17117,15515,6876
6457: 302,17,76,44315,77984,114321,14470,398,34475,35880
38480: 500,16716,18357,2345,25619,16142,39702,31907,52026,1687
14721: 24933,9674,30815,13077,51232,19528,50572,38653,34723,28401
24018: 29,1119,654,84,1102,23476,16324,42184,12962,29057
26084: 1239,17,37711,3431,50551,2592,36482,35467,10730,6402
10073: 1140,194,17,58,22691,4426,45877,27710,6381,17493
44162: 29319,84988,41605,50737,44249,33622,30330,31393,48382,1415
18337: 289,101,17,302,654,616,564,10638,29540,2754
22469: 2153,168,719,8860,1400,3849,52214,3666,15818,13392
29700: 8725,21479,41267,9525,24116,39323,11095,20900,44496,46954
33316: 239,3,302,654,84,58,1102,38094,23141,6977
5425: 32,554,17,302,654,616,48143,48427,2213,20147
19887: 1287,10603,50883,4363,38942,3242,41848,49556,24287,38691
22986: 803,41569,2687,49509,22233,42482,31438,13720,41481,50459
24019: 50724,44100,3214,33631,17973,41755,21175,39969,13310,34184
8008: 3176,18813,19301,18692,11443,50501,41605,40101,15134,48728
24536: 17,302,654,616,564,58,650,44235,10346,22357
26602: 10966,34473,8653,13471,15506,14274,24042,47801,22612,7881
29701: 4477,26089,16152,28894,28329,21726,32155,48498,13558,52011
3360: 2097,1039,12859,302,654,84,15693,25533,25029,36124
34350: 41775,13925,16354,14903,104,30324,8452,39795,37600,50937
39515: 1145,441,4513,40195,17148,38912,3097,30182,45534,24581
28152: 23595,25466,17498,20008,32273,37647,6219,33620,51274,13184
4910: 185,302,29,654,84,4071,4173,2655,50704,32000
5943: 15444,302,29,17,654,616,58,32110,50591,37821
35900: 944,17,616,58,302,51357,33311,40645,29777,26741
8009: 861,17,58,34641,11861,14235,13053,9914,22985,9506
1295: 15,6759,1155,22606,8730,1719,616,518,34077,24986
30219: 3033,70142,1397,9054,2510,14268,27273,35883,31901,8410
34868: 2059,31365,35997,36146,14339,49128,30529,13903,31261,2247
35901: 239,35176,27449,16099,15891,49104,13788,37360,44067,30945
6977: 301,17,42204,11121,19274,42650,19246,44478,3242,23703
44165: 224,40761,3309,2463,105,38765,2439,41484,50379,8480
1296: 709,29,861,17,654,58,84,8683,52062,34586
32286: 94,239,302,654,84,58,3387,2471,44402,8917
36418: 68687,32672,3276,9580,6456,8231,29276,9661,17331,29358
2846: 190,387,7655,16056,101,302,654,616,84,4174
11110: 2139,1164,23955,34850,38486,35515,46430,14604,36560,24277
36419: 28926,780,29534,38388,16477,26304,41471,45424,24821,21331
39518: 48823,8322,24933,13077,4647,17860,1286,5048,8158,39666
12660: 2172,17,616,302,654,58,52106,46027,5991,45396
30738: 44666,46215,1410,1205,49706,37818,48465,50269,3896,29705
33837: 12722,81,49472,23166,32100,31621,7481,51137,48423,9341
10078: 16996,40335,44669,17820,17486,11909,14420,27131,26834,25649
13177: 24761,14750,17,6699,46300,13837,1836,7341,25684,10830
14210: 302,356,17,58,616,84,650,542,40294,46979
36420: 14129,17,616,58,654,302,41543,29280,2209,9868
15760: 17,94,366,15540,62155,33390,45019,27935,26018,20447
45717: 42060,17473,20601,24845,13519,13635,29733,1243,48794,17808
2848: 521,1217,29,17,654,616,76,36936,34735,33186
5947: 518,25363,22192,39828,10860,41071,20261,15052,10138,40858
39003: 27407,24483,47925,14010,30971,27714,50035,452,48605,8973
14211: 364,8655,17,616,302,650,49486,47513,5321,19539
16277: 508,654,17,15008,34739,24544,29732,43709,41953,24781
20409: 33884,30855,19357,9950,36427,5760,3043,24512,38221,51197
23508: 44026,113350,9083,7262,27400,26321,36580,50565,7540,8571
782: 1825,1039,9617,7145,29709,71891,654,508,43032,45036
30739: 7226,13088,13605,28914,30616,769,1276,33822,46987,20187
8530: 99733,2317,17,302,654,58,84,17486,40327,17453
12662: 3233,59585,60833,51752,61,2139,18098,1987,16264,6983
19893: 654,709,17,302,58,76,650,48172,23827,48159
20926: 616,17,302,654,84,48,28010,24968,38849,4087
27124: 7041,17,302,15634,46684,51072,18165,9752,10808,15890
37971: 17,302,17062,36037,17893,22640,24813,4477,18903,23000
13179: 17,564,650,22241,9631,11657,35955,49454,48364,9378
22476: 296,29,32,17,654,58,616,650,28162,509
4399: 2292,5604,3354,18239,6091,17,518,616,58,84
8531: 239,302,58,8,29,564,10485,8332,10163,24658
12663: 17,302,616,654,58,76,47564,49688,49508,26088
13696: 2379,17,70,81,76,616,4714,26808,23976,20183
21960: 27271,15738,17930,27237,34470,12640,25348,24234,2081,924
25059: 953,30271,1144,43432,50628,28893,4073,47647,18569,31080
6982: 254,17,361,76,31855,20095,35433,7290,6645,13445
39005: 26805,18274,5622,15563,29019,25962,34462,36650,40759,16009
22477: 4541,20409,17,302,654,58,616,29,38996,84
29708: 17,51122,14647,42761,2484,47309,5029,15316,3305,15620
784: 5159,14202,302,17,518,542,31194,15885,45766,42433
32291: 40755,13322,5611,39574,26650,23380,16459,50882,42678,20592
4400: 554,656,15,17,35429,33268,2588,12820,13868,42022
5433: 518,101,29,654,58,84,2688,16050,29277,48648
43654: 7209,25849,12407,18783,362,33547,28261,12193,30755,20150
16796: 3858,44230,31978,7901,24651,12470,41028,42675,51939,24450
51918: 2848,5786,29314,24841,1596,31184,38641,41562,50928,50325
27126: 9345,4035,34814,21584,13536,40058,26485,10474,16936,43415
33841: 36208,36120,3119,43707,37635,6285,5364,423,38187,50817
6983: 500,10767,4949,22776,15222,4486,21368,48514,40591,43762
10082: 508,873,302,49012,20468,37988,47231,23728,5461,36199
42105: 25805,39323,31972,9435,37342,38746,65886,12808,1895,17061
26610: 35306,48882,12488,33780,32599,15961,24802,34721,6990,2227
2335: 1119,356,15510,17,302,654,616,84,46718,32492
5434: 654,17,70,81,226,76,28134,5678,49152,49534
42622: 77204,51990,7285,39192,25549,23221,24776,38048,12592,48328
1302: 709,17,302,616,654,542,650,27551,50945,45
6984: 542,35629,6645,28873,11437,40666,24771,849,5320,6663
40040: 3368,13320,31590,25349,52027,12547,6709,49800,17606,48269
22479: 97,10245,821,27588,30655,36035,47337,24898,47908,4917
5435: 1086,29,1102,17,654,616,58,51585,43814,13302
8534: 398,2447,3829,4941,11641,4021,37725,17312,32083,52251
17831: 21825,56263,92244,92830,44510,29778,8154,2907,50035,9997
30227: 9916,36175,1618,34700,624,12840,50901,30197,28066,40570
1820: 65,1352,32026,37748,27644,36541,12535,48767,35975,46839
2853: 18850,34823,69173,40344,37307,11121,13185,27664,27090,25977
4919: 559,162,17,302,654,616,58,84,46703,1507
10084: 3068,91352,52056,301,104526,10662,52251,11713,41977,23555
43140: 57351,24670,17,24081,41298,35334,36893,48518,48291,13458
21447: 6872,53686,62353,13269,533,41044,28510,46326,51699,1149
26612: 12706,19751,49927,12961,10816,17475,39573,6707,8301,13817
5436: 116,302,29,654,1102,354,3756,39294,23165,13799
6469: 17,302,654,58,70,51422,26893,9288,595,38529
9568: 311,7622,7334,2543,12861,1547,43028,23732,9340,41958
13700: 1102,302,654,354,16560,42225,20322,3303,12598,27202
16799: 2292,17,76,5091,4031,30434,27436,5363,50053,11509
1821: 2302,2770,14202,84,1102,17,518,27199,15644,9441
2854: 104226,1119,302,654,84,13373,5912,30473,13455,28356
33844: 453,76,564,698,35674,8826,29862,40208,51369,30124
11118: 14612,32331,43864,6475,17281,52033,43871,11643,23083,9484
21448: 709,239,302,654,58,616,29,31949,34503,32120
23514: 669,4647,47054,51515,41871,45586,31267,14474,6290,45967
8536: 1057,17,616,30175,45051,35959,14940,29565,38832,14389
42625: 3039,9608,51516,13618,32620,51573,22529,8616,23666,14105
13701: 5465,4671,9327,20561,7956,1327,40408,37373,14714,21977
20932: 8969,23322,5555,33292,11463,49773,28428,47772,8542,5014
272: 29,1102,654,58,354,26831,50771,44865,19609,11689
1305: 28,17,84,302,58,29,46295,24834,2663,9276
1822: 3476,2976,10560,6957,616,17,654,58,24149,8252
3888: 709,17,76,36287,19075,31905,14167,26750,7140,370
10086: 10259,17,302,29,37764,14347,4237,897,20970,24568
40043: 254,7194,17,361,302,654,354,16049,18705,43984
48307: 1825,152,205,46319,28858,4649,49665,18871,993,10913
5438: 4032,4205,1186,1102,302,654,616,518,36837,33376
8537: 1568,14202,1822,493,17,616,58,654,363,6893
9570: 17,50578,20046,1456,52099,4880,33622,41447,30439,47682
12669: 2618,302,17,654,58,616,29,13747,4255,47394
273: 967,302,654,17,101,354,1128,31675,10753,23243
41077: 4204,41277,35463,6597,27051,1888,30723,28296,2560,16656
14219: 5355,2379,81,226,26532,29968,8286,51294,20518,6678
44176: 899,1352,30348,29422,6794,15115,32294,5860,13969,2822
48308: 826,47350,15285,38849,42891,4150,16854,49450,42273,18334
22483: 17,239,616,302,654,138,70,26413,27470,47480
54506: 20500,40516,28516,38922,27327,23442,42782,30367,2552,5689
26615: 500,32499,36394,12445,7097,16293,39614,24443,34192,16593
28681: 239,3,302,654,84,58,1102,16490,43057,32348
1823: 1220,39119,17,84,6,36589,29920,26063,44441,47375
9571: 11626,36268,33632,30156,2894,8195,15811,52212,47541,50060
39528: 102004,51285,27442,26093,22233,49919,41001,31844,21424,3171
21967: 21155,6279,18205,9050,33459,24350,29408,28202,7636,37790
23000: 535,17,4116,26011,34978,25347,47223,20704,27121,16010
2857: 1133,57431,29893,7278,12701,3101,4882,9724,47775,33309
5956: 650,1109,5567,709,819,58,654,32957,39511,46083
10088: 25368,40142,22059,81719,28632,8419,31342,20030,41109,36813
15253: 508,94,17,302,654,518,35121,4885,48785,38589
25583: 254,7194,17,361,302,654,354,23404,39219,8138
26616: 20856,8813,38502,35746,37716,19510,15039,18339,2550,36031
3374: 17,616,654,58,302,5622,32560,8330,36791,44387
4407: 58,29,616,84,650,518,36265,33544,28360,50339
14737: 71420,10852,30532,302,42111,42765,29175,44748,49573,23546
21968: 3855,17,654,616,76,51463,27153,14084,37847,45530
26100: 862,14839,12861,4671,17486,19152,8867,31246,33988,20765
2858: 354,17,29,84,1102,101,39079,27724,16933,9573
8023: 1382,17,43015,33347,45683,38155,50758,46631,13182,14175
16287: 17,616,32,38395,48349,27801,8618,27189,43043,35456
28683: 11664,15112,34112,38767,1118,48991,2619,44239,50287,47274
9573: 4,11825,19296,23149,18791,14271,34670,26284,43661,51431
40563: 21163,28729,28738,47738,9215,44896,46847,26491,19415,43818
36948: 20884,5529,33121,28572,7644,726,24698,4375,35174,34746
10090: 890,2139,32270,13591,46650,41710,46314,3806,36259,24638
41080: 63358,29486,35378,12645,30480,42041,1472,10286,21169,29602
44179: 28097,4893,3497,10640,11973,22000,42115,11908,11899,46241
20420: 26139,39108,51554,1365,9558,4506,39155,47184,918,5964
53476: 12617,44547,4309,9344,41486,30950,23416,36917,45538,26528
793: 398,116,3250,709,3448,4756,31117,35085,2844,5505
2343: 55516,73935,17,302,31566,697,21478,4073,22173,6450
32300: 364,17,542,9446,25640,17794,45938,37075,2245,37111
3376: 239,17,302,654,226,28110,1918,3215,29462,10371
6475: 302,29,17,616,354,4499,19874,31637,36040,18251
25069: 79337,94738,90650,99749,62378,71546,31984,28740,34920,42261
26102: 4996,4702,17,302,616,654,58,76,17880,33227
31267: 568,32320,26325,41650,32621,13533,16715,46954,15861,24882
32817: 378,27597,27575,34687,56361,108744,33274,19595,38934,30538
4926: 73168,787,302,654,616,58,84,44493,8376,38013
6992: 970,1827,2714,2403,3506,26141,2210,51434,16375,11306
15773: 654,17,616,564,17141,1986,41875,6448,18890,23491
25070: 76,29,3234,17,654,40715,27746,6089,8996,33583
27136: 669,41057,35669,22191,40136,32991,28521,30549,1417,14540
2861: 46215,32497,46636,37662,40373,36879,5528,25328,6636,30553
9576: 10038,26407,29,42028,30504,30064,12700,23783,36372,23135
15774: 2614,17,70,42506,37243,35490,22305,16354,16706,32277
51929: 4201,48133,36021,18969,30446,34364,50171,24517,42093,39070
32819: 12664,41230,11949,35668,23996,42908,41899,44312,2183,6399
34885: 11448,441,1002,3506,44687,39946,1065,1276,44769,13306
13192: 10514,43149,21708,7121,9169,3797,17580,14215,5391,49992
53479: 2946,13603,19419,74276,119624,24835,27692,54226,7645,26105
12676: 46215,1410,5062,44191,3537,43530,42975,36575,4091,22287
2346: 13178,17,70,76,81,28918,49438,34979,27950,1949
16292: 14455,20875,16106,20812,34719,18091,38928,24401,46372,38764
13710: 1986,168,1326,1528,47463,31961,42914,33071,40036,1764
2347: 2186,100785,7728,67268,40418,10064,46775,4506,3891,50250
46767: 669,2305,42970,27049,15755,36627,3552,13465,476,11869
2348: 179,5542,1888,829,1874,54357,17,302,7099,15592
32822: 29003,3157,12372,32449,26412,1481,13601,918,28501,12098
5964: 356,794,302,58,17,616,542,49384,51753,51375
37987: 34910,140,7360,6436,46120,37151,18238,39479,14529,23508
40053: 17,239,302,654,58,726,9367,36865,48281,19788
13195: 15,1058,17,302,14091,6582,8694,36390,34836,32469
18360: 124,354,17,302,226,28488,33461,40310,45526,20619
22492: 5363,650,17,302,654,12135,41394,23645,1834,39527
24558: 1991,354,34215,29077,16851,3368,41674,23046,52230,23271
31789: 50904,29162,612,44520,19107,25768,22244,14754,2258,38181
9580: 63579,17,616,302,518,84,58,28195,35691,15115
17844: 22002,12332,10471,1288,32136,29555,17267,26048,47790,6598
49867: 9594,4671,14259,1468,7468,1077,17,12102,17187,48369
26108: 2730,44041,41221,5706,27313,27723,43398,42753,2412,44821
31273: 120409,10923,64949,19780,20829,28241,44097,32620,49536,19093
37988: 52200,39277,105164,91352,86479,52056,34876,28871,15565,34032
39021: 45551,68950,39005,80335,112014,108753,73033,20491,60169,29773
17328: 32,1764,17,33818,48614,9748,42033,10736,4054,1233
22493: 61,10234,34613,31576,36003,20715,34589,1543,45198,38504
28691: 1847,13372,24075,41853,9831,33482,36561,17643,40595,40788
29724: 50605,118388,31445,8084,2822,26427,74446,43285,10502,12336
32823: 35607,6670,57114,65854,69159,43679,47504,44205,17503,32772
3383: 29,103598,361,17,70,138,654,302,38675,5513
5449: 27264,3137,81,42136,47644,24202,37250,48581,9127,12959
16812: 18867,1326,168,719,5480,16505,50013,2098,34321,27641
25076: 17,42109,15354,39191,37680,7395,46346,2277,15034,4560
29208: 3176,39759,48438,10686,30353,9087,21974,21081,39244,23091
31274: 8725,39308,30646,4402,29428,50879,3929,12723,13418,29434
8032: 94,1382,17,927,34867,6942,19666,6404,19809,37622
37989: 5975,1397,2510,9054,4889,603,13341,14481,38161,366
40055: 2703,37935,16848,49017,23930,3152,13260,16398,40585,16711
46253: 39006,289,65,39179,1230,37212,6667,31365,21321,6027
29725: 24037,48057,76,102750,71732,4443,6798,3709,11389,51125
31791: 4308,42674,14789,27235,8227,46908,20046,44946,35235,34143
31275: 29,654,58,84,1102,70,40962,37349,6252,19707
4934: 1352,27070,10041,2880,1527,202,25762,10629,1512,28520
11132: 189,4755,25186,24687,49980,48405,18891,18237,49965,24798
41089: 5634,58,616,17,302,654,650,29,20640,51192
16297: 81,36608,46938,9279,49588,42697,11753,38796,45305,12955
7517: 3378,10178,11408,186,22713,36743,58738,16697,39726,33758
48837: 17823,69895,38826,10315,25029,30121,27819,2485,44379,39472
21979: 20850,236,10075,47423,15794,51596,15389,37740,49781,13121
33859: 25552,4535,19920,34260,44318,48120,10086,44229,23523,32340
4935: 106,36825,36310,42691,12643,66,1327,13365,5657,9399
50387: 7736,37953,27924,42631,27810,52292,7146,22104,45651,30361
26628: 17,302,650,182,616,11326,25511,24207,13312,17955
803: 138,1119,17,84,51415,27744,928,38102,17100,8764
7518: 908,1449,2816,2950,84,302,16699,2530,25200,37717
15782: 8,518,84,1589,26136,4376,22231,3485,12051,25193
16815: 311,7622,14318,16270,20992,26971,49458,2983,39567,15759
3386: 776,5747,10675,4212,44801,39286,20708,29602,30186,2868
11134: 18867,17,11132,592,22725,50887,25343,47550,9875,1161
18365: 31004,42542,31127,7314,9053,26617,19743,9777,21808,15784
22497: 38573,28893,35886,2351,46316,46625,11726,44062,38837,49114
7519: 709,2307,1119,25996,33428,3740,51624,17856,28148,3388
8552: 811,6851,50774,44451,15070,49636,476,50330,10195,15924
11651: 17,23660,7336,3513,43825,49688,14432,49686,5815,45324
49872: 8322,24933,13077,6860,10198,25515,8241,10962,22906,26375
288: 116,5998,699,1548,616,29,17,58,84,42172
36960: 1089,1287,17,616,302,654,518,49940,24550,12340
8036: 984,40719,2859,40428,32370,41906,3599,25724,43265,48940
11135: 65,17,302,616,654,518,31566,28963,36181,24413
2871: 378,2715,4755,189,1527,34142,42671,24116,21208,44741
34378: 6145,1158,953,68750,13269,26596,11413,8036,11256,3838
45741: 86165,12379,49621,39863,30478,39210,146,22787,35271,17387
34895: 96,42142,5431,23708,48016,19733,17449,27261,14063,5942
36961: 1133,36278,1775,31826,32201,51650,2106,38734,9366,31655
16301: 402,17,616,542,32,38454,4468,37844,40660,45814
19400: 861,239,302,654,58,41590,27847,23318,25760,48336
5455: 1039,508,61,17,302,654,58,28760,45666,38710
14752: 17125,28074,34202,39399,17883,41622,47262,38845,41481,38861
20950: 3144,1578,15312,31809,38347,13604,3295,4340,2123,6874
26115: 24976,17622,19712,28591,49908,30638,36843,38667,12559,5981
27148: 103113,36428,58,749,17,70,30224,33635,32460,22245
28181: 2110,82539,45506,65261,29718,3400,17697,44162,7478,19226
29214: 22477,13567,24193,38337,40316,24880,8487,3407,42675,5372
290: 13501,18867,138,17,302,654,14004,15751,19628,45939
30247: 3976,10316,379,14070,24674,17288,46362,7444,48782,46958
33346: 2030,17,302,616,654,58,18272,43439,9165,13447
34896: 24854,10163,9043,24381,34573,5384,33348,23774,17656,45426
7005: 15,1196,5567,14129,70100,1023,302,654,7969,40539
12170: 17,302,654,616,564,58,650,23762,32514,16839
16302: 1606,12776,17,65,9506,46679,40719,24292,15074,15472
26632: 70232,50026,38522,7397,29365,13773,3776,12311,2496,47618
30764: 25164,873,302,654,58,7128,45180,10250,20057,48071
1840: 1009,60,301,616,542,650,564,354,50920,29046
5456: 296,17,616,8,302,518,654,84,34628,8171
18885: 17,70,1462,8593,8849,16141,37793,12727,2225,1574
291: 16625,61628,10511,17,34683,39960,27608,47048,39207,27519
22501: 511,546,6491,17,866,76,41336,19493,17837,2104
1841: 9491,5480,8860,984,463,34319,36875,45089,16842,20579
4424: 46978,44885,76002,12222,27348,41919,27956,17513,48383,23967
37480: 1803,54703,10493,9794,56965,30357,74686,15487,42442,20720
25084: 1348,813,17,302,616,654,58,224,30447,6002
292: 10930,58,138,654,616,289,301,34728,32801,34594
47294: 260,39435,3927,36404,47003,1307,41046,32326,41664,47709
21469: 14202,17,12746,20862,28901,46731,50383,30329,697,26225
28700: 30461,3860,47376,110614,28989,15968,4,51417,10020,46141
1842: 58,554,17,302,616,84,518,2294,33015,28885
5458: 1205,827,17,36856,26500,32423,30468,33694,38212,16394
9590: 58,17,302,518,542,29,354,289,50466,11602
14755: 709,17,302,58,616,29,650,40252,37066,9522
18887: 709,23490,47225,21012,30902,16086,1814,29359,35152,19408
25085: 302,289,17,654,616,84,1102,20304,23990,47989
28184: 5812,17,76,81,45054,45858,31627,50372,37290,52122
35932: 76,698,730,50675,20214,20521,16393,21578,38099,615
16305: 302,3234,17,654,58,616,76,41174,14411,43359
30767: 8066,2548,22197,6163,42705,34668,11408,12724,45322,50252
33866: 76,32272,1775,20587,26146,698,4761,26325,38617,38496
4426: 4455,95591,42487,12906,29047,50294,35703,85105,35303,20607
11657: 17,84,20954,1058,43414,36785,35976,42033,30796,44622
13723: 38698,34658,11420,38509,521,104,1809,45016,3115,26445
20954: 27131,7179,48126,18777,45296,11068,35260,1183,4274,3748
294: 1102,289,17,302,8,51295,3249,32492,38215,31098
36966: 23314,90241,61809,39888,22211,7001,2034,21430,13997,41841
19405: 10333,12009,54903,2159,15153,13082,12427,33006,21257,18109
20438: 40800,26165,32568,76265,8563,39684,28323,42108,39815,15543
50395: 31008,46512,50771,42898,27431,14991,18322,24672,36132,39694
26636: 96,23375,19456,3953,48379,40271,25405,36746,16251,39897
43681: 2379,81,226,70,18287,44831,19019,22622,40676,40012
4944: 873,17,302,76,39459,40085,17101,24019,44642,19448
34901: 10451,1784,16875,23759,12111,46766,46551,23707,37577,4183
20439: 76,36404,52328,5578,43110,9492,37091,39051,29065,40587
51429: 378,13660,5750,7469,11621,15926,1729,51588,1462,14598
28703: 15770,1099,1402,49123,114263,13928,47610,1226,43320,50894
3911: 5896,18159,1550,17,616,302,654,58,17609,44041
33868: 57825,3918,16376,2200,116416,52139,32192,16993,48312,18599
7527: 20300,39395,25523,21043,49720,8254,37665,20055,36906,16665
9593: 1348,302,654,616,58,84,35716,30561,8932,45815
2362: 47252,21115,5484,52312,46310,40503,33118,14610,6622,49869
33352: 899,1119,17,48,1187,6450,3463,4023,36100,9474
5978: 4146,9843,6117,2857,29679,23352,31336,7853,3817,12719
10110: 239,302,654,616,84,48334,26145,28786,22732,10839
20440: 10692,46844,59009,4110,10302,4146,9314,36662,34907,42781
26638: 17,302,654,76,84,12094,31331,12813,6321,33964
27671: 11808,35391,19441,177,23218,24503,46226,6274,20785,50503
813: 8276,35068,289,17,616,302,654,31266,32840,11633
33869: 94067,19708,50020,48265,20721,37920,24119,42397,21290,26163
5462: 65,508,899,302,654,84,48853,26995,18949,41995
11660: 84,3234,17,58,354,138,21521,32656,15996,35287
14759: 24921,29,138,654,58,616,84,1102,40875,40330
47815: 13459,11240,10699,24862,20313,39408,17734,19010,51599,45231
24056: 2053,12087,33203,14541,32845,2021,30016,10237,49049,49673
2363: 8276,289,101,17,302,616,29,84,650,22355
4946: 17,70,17690,50796,15046,16139,15667,16722,30226,34864
10111: 1023,17,302,542,43591,40941,28455,50908,39673,39613
16309: 58,289,17,302,76,84,37290,2657,33036,8433
20441: 1119,48,17,302,654,616,58,224,44658,26802
26639: 2139,1730,10039,5097,10352,9719,26482,48560,15459,14954
27672: 17,2833,50295,21304,42477,6165,37837,16791,38241,18557
42651: 50281,81185,66027,109414,40987,1327,32313,1270,45894,15274
28189: 40526,50168,53346,19556,101993,39024,84047,9126,15451,17549
31288: 2848,1167,48517,23131,39616,28733,18508,4413,3302,5653
2364: 2655,101,554,302,616,84,29,21486,28907,41817
9079: 17,616,302,654,81,58,542,13472,32832,22520
40069: 70142,533,1397,2510,4656,14268,306,22028,6145,18651
27673: 112147,17,302,654,616,58,13079,27495,30515,23338
815: 749,354,138,302,654,58,76,542,3993,133
40586: 22070,1285,17,302,654,616,9083,11775,1368,46012
15794: 17,42694,18028,43095,50988,47815,39104,12992,33798,17981
50916: 8077,45097,3793,3851,48844,24718,9490,26456,22307,13638
33355: 17427,46905,16596,50219,15991,32430,36084,51159,41696,14087
15278: 32,17,302,616,654,58,15,17474,49732,43177
19410: 5466,5145,15355,12342,1130,4993,2818,13195,12342,1088
20443: 31598,1023,17,302,616,654,36017,4714,42372,5383
21476: 2139,2349,24513,18386,36618,37323,25481,42972,26464,33519
52466: 68669,39193,46936,22789,19506,47315,13076,33560,1606,48346
23542: 26389,102013,75817,72709,16486,58399,34042,1421,12494,11117
25608: 3884,3326,8236,41464,5547,14024,39542,50308,43739,18529
26641: 654,17,58,302,616,8584,19376,11715,37934,19056
31806: 5120,10819,14092,56198,33160,65429,59585,62769,29030,48751
21993: 2379,81,33964,11685,31717,42460,26987,16889,52331,17997
26125: 9874,168,5480,984,10267,1400,463,1326,13017,38719
34906: 37048,47183,36359,31699,43024,26439,29987,38195,17870,19415
817: 749,29,1102,58,8,138,1969,8105,23953,11129
1850: 28,17,302,654,616,84,38388,39164,26699,2668
4949: 508,15403,17,13928,15305,1812,51403,29750,39172,26351
39555: 371,8705,441,4513,6315,20055,8739,32223,27184,37644
42654: 50414,26614,15832,22670,10719,48372,40746,5247,47266,47553
24060: 1820,1173,17,518,327,2140,42951,34665,29935,24339
10115: 78592,8,52280,42563,7584,17791,340,19831,11620,24436
14247: 302,1102,654,8,518,354,15833,28961,51818,35762
15280: 33186,41020,48817,11666,7641,31681,31865,51895,32593,7521
23544: 1352,19697,4755,1527,3107,2880,18340,23543,26516,52071
818: 12657,984,5480,463,8860,2318,42254,30563,13885,4920
33874: 30572,787,17,654,616,302,8,58,20840,13997
39556: 302,3234,17,654,58,84,1102,26541,20118,22187
14764: 2692,106565,98508,40870,25125,22524,6340,51003,37605,19036
17863: 21875,40540,39668,36412,43483,43040,28353,9145,20774,20577
24061: 3583,5303,35451,18445,20036,65,2222,37895,24851,36610
35941: 302,29,33814,19431,46111,14830,28550,9627,5001,27497
11149: 302,654,58,8,518,354,19673,50395,1523,17501
49370: 18536,2862,14093,7428,45368,35397,7630,26266,40297,48158
4951: 44666,1410,1205,48479,42628,21244,5792,34999,10437,4758
21996: 7380,37879,8887,26047,34790,44567,7630,921,7459,24282
28194: 239,302,654,616,58,84,8,5295,40337,32681
